ID,Age,Education_Level,Years_of_Experience,Current_or_Target_Role,Technical_Skill_Score,Soft_Skill_Score,Domain_Knowledge_Score,Certification_Count,Training_Hours_Last_Year,Skill_Gap_Score,Readiness_Score,Employment_Status,Industry,Annual_Salary_USD,Career_Readiness_Level
317,54.5,High School,12.2,,83.5,46.0,,,416.0,19.56,55.73,Unemployed,Healthcare,26813.0,Medium
318,50.0,PhD,3.4,,55.0,97.0,94.0,3.0,49.0,45.73,28.67,Unemployed,Manufacturing,136175.0,Medium
320,49.0,PhD,0.2,ML Engineer,50.5,,93.0,5.0,462.0,,,,Education,,Medium
323,20.0,Master,2.5,System Admin,,,,4.0,453.0,,46.31,Unemployed,Retail,132816.0,Low
324,35.0,PhD,7.9,Data Analyst,82.0,92.0,92.0,2.5,6.0,23.26,53.7,Student,IT,,Low
325,44.5,Diploma,13.1,Cybersecurity Analyst,89.0,88.0,89.0,0.0,,41.89,,Unemployed,Manufacturing,85149.0,Medium
326,59.0,,,Cloud Engineer,58.0,78.0,71.5,1.0,314.0,88.32,57.49,Unemployed,Education,,High
327,48.0,Master,0.6,Cloud Engineer,98.0,79.0,,4.0,,,69.68,Student,Healthcare,49797.0,Medium
329,57.0,Bachelor,5.4,ML Engineer,66.0,53.5,80.0,4.0,,16.060000000000002,92.32,Employed,Finance,44007.0,Medium
330,,,1.1,Cloud Engineer,54.0,79.0,,0.0,,44.94,,Employed,Manufacturing,106314.0,Medium
331,49.0,Master,,ML Engineer,,43.0,80.0,,337.0,66.55,71.23,Student,Healthcare,146582.0,High
332,39.0,High School,15.4,Business Analyst,80.0,78.5,65.0,5.0,147.0,55.82,1.87,Unemployed,IT,104190.0,Low
333,,,2.0,,,56.0,47.5,3.0,62.0,102.02,73.28,,Retail,91764.0,High
334,19.0,Diploma,2.7,,60.0,,60.0,2.0,336.0,,34.04,Employed,,137548.0,Low
335,,Master,1.6,Data Analyst,92.0,86.0,85.0,7.0,249.0,,97.0,Student,Healthcare,,Low
338,43.0,,1.1,Data Analyst,40.0,50.0,,,74.0,84.65,67.49,Student,Healthcare,149678.0,Medium
339,34.0,PhD,,Cybersecurity Analyst,56.0,96.0,83.0,3.5,65.0,75.55,50.98,Student,Finance,111418.0,Medium
341,,,1.3,ML Engineer,52.0,70.0,80.0,2.0,,44.46,,Employed,Finance,52081.0,Low
342,,Bachelor,8.8,Data Analyst,,88.0,91.0,2.0,208.0,65.34,54.76,,Retail,149308.0,Low
343,56.0,Diploma,8.2,Cloud Engineer,72.0,46.0,,4.0,231.0,0.43,1.43,Unemployed,IT,28372.0,Medium
345,,High School,3.1,Software Engineer,73.0,66.5,,2.0,395.0,29.02,76.99,Employed,Education,140644.0,High
346,43.0,Diploma,2.4,Business Analyst,88.0,46.0,91.0,3.5,51.0,,,,,57558.0,Medium
347,52.0,Bachelor,,Cloud Engineer,92.0,96.0,48.0,5.0,,80.08,,,Finance,131743.0,High
348,42.0,High School,2.3,,,81.0,89.0,6.0,,52.54,12.22,Student,Education,52970.0,Low
350,30.0,PhD,1.3,,,94.0,75.0,,209.0,51.27,66.09,Student,Finance,,High
351,,,0.6,Software Engineer,93.0,95.0,91.0,1.0,162.0,53.52,67.48,Employed,Retail,,Low
352,53.0,PhD,10.6,Cybersecurity Analyst,64.5,95.0,41.0,6.0,300.0,56.53,21.81,Unemployed,Retail,85859.0,Low
353,37.0,Diploma,0.3,Cloud Engineer,,74.0,43.0,3.0,170.0,75.55,76.88,Student,Education,,Low
354,18.0,PhD,4.8,Business Analyst,50.0,78.0,,5.0,,,71.29,Unemployed,Finance,32606.0,Medium
355,25.0,Diploma,1.2,Software Engineer,,,,,255.0,77.78,77.16,Unemployed,Healthcare,86096.0,High
356,33.0,,5.2,Cloud Engineer,87.0,94.0,44.0,3.0,343.0,82.91,81.92,Student,Education,88680.0,High
358,29.0,PhD,0.1,Data Analyst,58.0,67.0,,3.0,355.0,25.79,54.27,Unemployed,Finance,139899.0,Medium
359,40.0,,13.7,Cloud Engineer,55.5,,93.0,1.0,101.5,3.02,95.01,Unemployed,Healthcare,30940.0,Low
360,32.0,PhD,7.6,,48.5,70.0,89.5,0.0,155.0,97.98,50.97,Student,,66638.0,Low
362,51.0,PhD,8.2,Cloud Engineer,87.0,51.0,60.0,6.0,10.0,57.43,9.62,Unemployed,,113501.0,Medium
363,19.0,Diploma,,System Admin,49.0,98.0,86.0,3.0,381.0,11.18,55.03,,Finance,,Medium
364,49.0,PhD,16.6,Data Analyst,,,49.0,1.0,477.0,22.93,94.49,Unemployed,Manufacturing,,Medium
365,40.0,,,Cloud Engineer,83.0,,78.5,,,57.48,,Student,Manufacturing,144915.0,Low
366,39.0,PhD,3.8,,,,90.0,4.5,431.5,44.06,97.72,Employed,Manufacturing,118040.0,High
368,,Bachelor,0.3,,46.0,79.0,46.0,0.0,41.5,98.0,57.81,Student,,29396.0,High
370,59.0,,0.2,,94.5,,,,369.0,96.88,,Unemployed,,122708.0,High
371,23.0,Diploma,,Cloud Engineer,51.0,94.0,80.0,2.0,285.0,44.7,90.35,Student,Manufacturing,141673.0,High
373,54.0,Diploma,2.1,Business Analyst,83.0,77.0,50.0,7.0,483.0,67.42,14.130000000000003,Employed,Finance,67278.0,Medium
374,,Bachelor,,Software Engineer,51.0,42.0,69.0,6.0,77.5,66.55,,Employed,Retail,,Low
375,25.0,Diploma,3.0,Software Engineer,77.0,67.0,85.0,0.0,137.0,65.52,50.7,Unemployed,,72666.0,Low
376,22.0,,0.0,Cloud Engineer,50.0,67.0,96.0,1.0,,14.25,,Unemployed,Retail,126562.0,High
377,56.0,,15.2,System Admin,89.0,58.0,,6.5,,,,Employed,,,Medium
378,21.0,Bachelor,3.1,Software Engineer,44.0,,68.0,,298.0,49.76,,Employed,,79416.0,High
379,,Diploma,,Cybersecurity Analyst,75.0,43.0,92.0,0.0,63.0,29.99,7.97,Unemployed,,70565.0,Medium
380,49.0,Master,,Cybersecurity Analyst,84.0,61.0,56.0,8.5,,43.52,65.99,,Manufacturing,71795.0,Medium
381,47.0,,,Software Engineer,,66.0,67.0,3.0,236.5,3.56,43.93,Student,Retail,146706.0,Low
382,52.0,,1.5,Business Analyst,,72.0,91.0,3.5,,49.11,,Unemployed,Manufacturing,138989.0,Medium
384,33.0,Bachelor,,Business Analyst,87.0,,45.0,1.0,353.0,,92.78,,Manufacturing,97000.0,High
386,,PhD,11.2,Cloud Engineer,70.0,42.0,70.0,3.0,342.0,,,Unemployed,Retail,95033.0,Medium
387,,PhD,1.4,,87.0,,82.0,7.5,64.0,80.84,69.93,Employed,IT,41306.0,Low
388,36.0,High School,0.4,Cybersecurity Analyst,67.0,66.0,40.0,0.0,86.0,36.92,,Employed,,137963.0,High
389,34.0,High School,,Data Analyst,87.0,86.5,94.0,5.0,17.0,48.54,,Unemployed,Manufacturing,104888.0,High
390,36.0,High School,8.2,Business Analyst,86.0,95.0,83.0,6.0,,38.57,12.92,,Manufacturing,136310.0,Medium
391,,Bachelor,0.9,Business Analyst,88.0,87.0,52.0,2.0,16.0,57.38,61.15,,Healthcare,122356.0,Low
392,,Diploma,2.9,,69.0,93.0,50.0,7.5,278.0,,6.19,,,144362.0,High
394,43.0,Diploma,8.5,Business Analyst,,71.0,46.0,,115.0,27.25,0.49,,,,Medium
396,,High School,4.3,System Admin,69.0,73.0,,2.0,161.0,63.82,83.0,Student,Finance,66832.0,High
397,29.0,Diploma,6.9,Cybersecurity Analyst,88.0,44.0,72.0,6.0,321.0,,,Student,Finance,21052.0,High
398,18.0,,,Software Engineer,72.0,,88.5,,112.0,48.28,50.84,Unemployed,,96218.0,Medium
400,51.0,Master,9.3,Business Analyst,,46.0,49.0,3.0,331.0,38.32,75.77,,Finance,132787.0,Medium
402,,PhD,,Cloud Engineer,,79.0,57.0,,481.0,36.94,69.78,Student,Education,,High
403,57.0,Bachelor,,,59.5,69.0,64.0,7.0,,23.23,38.46,Unemployed,Finance,,High
405,33.0,Diploma,,Cloud Engineer,69.0,74.5,71.0,,67.0,88.26,14.44,Employed,,87745.0,Medium
406,56.0,Master,5.0,Business Analyst,41.0,96.5,71.0,2.0,382.0,55.58,33.34,Unemployed,Education,144899.0,Medium
407,22.0,,1.6,,61.0,76.0,85.0,1.0,351.0,80.28,33.5,,IT,70153.0,High
408,,Master,,,49.5,,93.0,5.0,492.0,68.54,96.27,Employed,Manufacturing,,High
409,,Master,0.3,Cloud Engineer,93.0,,,2.0,277.0,48.46,43.61,Student,Manufacturing,32922.0,Low
410,20.0,PhD,4.5,,97.0,50.0,52.0,2.0,116.0,,52.63,Student,Finance,68233.0,Medium
411,29.0,Master,0.1,ML Engineer,61.0,47.0,100.5,1.0,301.0,59.45,85.99,Employed,Healthcare,66898.0,Low
412,43.0,,2.9000000000000004,Cloud Engineer,78.5,51.0,85.0,2.0,495.0,14.44,,Employed,Healthcare,103322.0,Low
413,33.0,,0.5,,75.0,,,7.5,,16.25,8.99,,Healthcare,50341.0,High
414,54.0,,11.2,Software Engineer,66.0,55.0,57.0,3.0,,85.82,,Employed,Finance,39698.0,Medium
416,48.5,High School,1.5,Business Analyst,95.0,81.0,65.0,,,,,Student,Manufacturing,128958.0,Medium
417,31.0,,2.5,Data Analyst,,76.0,94.0,,,94.21,,Student,Finance,71705.0,Medium
418,45.0,High School,9.1,Cloud Engineer,70.0,75.0,51.0,3.0,436.5,90.57,,Employed,IT,74463.0,Low
419,22.0,Bachelor,4.2,System Admin,45.0,70.0,69.0,7.0,291.0,99.8,90.23,Unemployed,Healthcare,137566.0,Low
422,29.0,,6.4,Business Analyst,,76.0,55.0,,61.0,62.86,,Student,Healthcare,,Medium
423,35.5,Diploma,,Cybersecurity Analyst,45.0,71.0,,1.0,86.0,78.94,45.85,Student,IT,101779.0,Low
424,43.0,Bachelor,6.3,Data Analyst,,68.0,79.0,3.0,475.0,,57.06,Employed,IT,,Low
426,,Bachelor,,Cloud Engineer,82.0,75.0,,6.0,,16.88,94.55,Unemployed,,38050.0,High
427,56.0,Diploma,5.3,Software Engineer,69.0,94.0,64.0,7.0,,56.21,57.08,Student,IT,94595.0,Low
428,53.0,PhD,5.1,System Admin,61.0,64.0,44.0,4.0,362.0,59.06,95.75,Student,,83586.0,High
431,,Master,,Business Analyst,,65.0,93.0,2.0,385.0,,30.25,Employed,Finance,122600.0,High
432,40.0,High School,,Business Analyst,81.0,48.5,58.0,,194.5,34.25,36.27,Student,Retail,46486.0,Low
434,22.0,,,Data Analyst,66.0,99.0,81.0,2.0,460.0,24.35,41.38,,,29818.0,Medium
436,51.0,,4.6,System Admin,90.0,65.0,70.5,5.0,,24.91,,Student,IT,,High
437,,High School,0.6,Cloud Engineer,84.0,,,2.0,,,50.28,Employed,,33956.0,Low
438,,PhD,12.8,,,43.0,82.0,7.0,,58.63,,Unemployed,Manufacturing,109075.0,High
439,36.0,,6.2,,75.0,60.0,94.0,1.0,144.0,97.43,57.86,Employed,Healthcare,104099.0,Low
440,49.0,Bachelor,4.3,ML Engineer,71.0,71.0,,1.0,278.0,28.13,,Employed,Retail,,Low
442,22.0,PhD,3.2,Data Analyst,99.0,49.0,,,3.0,,78.49,Unemployed,Education,42367.0,High
443,21.0,,1.7,System Admin,71.0,55.0,71.5,,122.0,,39.12,Unemployed,Manufacturing,139041.0,Low
444,33.0,Master,12.8,Business Analyst,,,58.0,,85.0,35.74,,Student,,112885.0,Low
446,33.0,Bachelor,5.3,,78.0,,68.5,5.0,297.0,62.7,10.02,,Manufacturing,,High
448,45.0,,0.5,Business Analyst,87.0,48.0,55.0,4.0,410.0,43.69,50.34,Unemployed,IT,,Low
449,51.5,Bachelor,6.1,System Admin,,47.0,42.0,,381.0,,35.79,,,66508.0,Medium
450,,Bachelor,,Cybersecurity Analyst,,,66.0,0.0,,16.33,70.07,Employed,IT,,Medium
451,37.0,PhD,,,45.0,54.0,43.0,2.0,32.0,42.46,2.2,,Finance,71160.0,High
453,,,11.4,,,76.0,68.0,,70.0,,87.81,,Education,,High
454,,PhD,,Cloud Engineer,,68.0,61.5,,46.0,,0.67,Employed,Finance,103984.0,High
455,50.0,High School,4.6,Data Analyst,51.0,,65.0,,185.0,,,Employed,IT,,High
456,,High School,2.5,System Admin,64.0,65.0,47.0,4.0,457.0,30.44,53.66,Unemployed,Finance,25113.0,Low
457,56.5,Master,,,87.0,76.0,,5.0,447.0,48.82,4.98,Employed,,113256.0,Low
458,29.0,Bachelor,,Cloud Engineer,88.0,,,6.0,,44.58,39.02,Student,Healthcare,128304.0,High
460,18.0,,3.9,ML Engineer,94.0,85.0,42.0,2.0,282.0,34.58,39.66,Unemployed,Finance,138486.0,Low
461,50.0,Master,1.2,Business Analyst,83.0,57.0,68.0,,240.0,70.96,33.28,Employed,Manufacturing,84086.0,High
462,57.0,Bachelor,2.2,Software Engineer,98.0,79.0,51.0,6.0,418.0,95.02,43.01,Unemployed,Healthcare,,High
463,27.0,PhD,3.2,System Admin,55.0,64.5,52.0,2.0,126.0,59.04,73.96,,,144580.0,Medium
465,30.0,PhD,13.4,Cloud Engineer,67.5,77.0,,7.0,,47.22,,Student,,68206.0,Medium
466,,,0.7,,76.0,,52.0,0.0,104.0,82.72,71.46,Unemployed,Retail,133974.0,Low
467,48.0,Master,3.8,Cloud Engineer,,48.0,90.5,5.0,321.0,93.12,32.91,Unemployed,,131899.0,Low
468,19.0,Diploma,4.7,Cybersecurity Analyst,86.5,,46.0,4.5,102.0,24.05,27.05,Student,,125406.0,High
470,40.0,Bachelor,11.8,System Admin,,83.0,91.0,7.0,,,59.22,Student,IT,120164.0,Low
471,,Diploma,5.4,Data Analyst,65.0,66.0,47.0,3.0,,73.79,98.86,Employed,Finance,28444.0,High
472,43.0,PhD,1.1,,,69.0,74.0,6.0,,67.23,,Student,Manufacturing,31923.0,Medium
474,46.0,PhD,4.3,Software Engineer,82.0,48.0,52.0,7.5,210.0,42.22,33.04,Unemployed,Finance,,High
477,43.0,High School,4.0,ML Engineer,,,,7.0,447.5,62.7,39.57,Student,Education,,High
478,,,14.4,System Admin,,67.5,54.0,,448.5,87.3,72.95,Student,,52896.0,Low
479,58.0,Bachelor,0.1,ML Engineer,74.0,60.0,70.0,1.0,,89.3,45.66,Student,,,Low
481,,Diploma,16.7,ML Engineer,40.0,73.0,61.0,6.0,,,15.34,Unemployed,Education,100579.0,Low
482,28.0,Diploma,19.3,System Admin,82.0,76.0,80.0,2.0,176.0,16.66,78.78,Unemployed,,120763.0,Low
483,46.0,High School,7.5,Cybersecurity Analyst,50.0,62.5,85.0,1.0,226.0,68.6,32.519999999999996,Employed,,,Low
484,53.0,Bachelor,1.0,ML Engineer,77.5,,79.0,7.0,283.0,16.67,,Employed,Healthcare,35381.0,Medium
485,,High School,18.4,Data Analyst,,40.0,,5.0,362.0,5.28,,Student,Manufacturing,62645.0,Medium
486,,Master,2.8,Cybersecurity Analyst,,,,1.0,92.0,91.88,21.15,Student,Healthcare,,Low
487,53.0,Master,,Data Analyst,65.0,55.0,70.0,0.0,,42.32,38.77,,IT,48064.0,Medium
489,56.5,Master,,ML Engineer,84.0,86.0,57.0,1.0,463.0,,6.95,Student,Retail,94818.0,Medium
490,,,1.5,Software Engineer,49.5,99.0,42.0,4.0,225.0,,,Employed,,136529.0,High
491,41.0,PhD,3.0,ML Engineer,43.0,79.0,70.5,9.5,68.0,,98.99,Student,IT,,Low
492,52.0,,1.6,Software Engineer,65.0,91.0,,,216.0,77.38,91.3,,IT,70788.0,High
493,52.0,Master,3.0,Cybersecurity Analyst,81.0,48.0,,4.0,30.0,50.76,,,Finance,55443.0,High
494,,Bachelor,0.8,ML Engineer,,,,5.0,333.0,2.28,83.81,,IT,56032.0,Low
495,37.5,Bachelor,17.7,,76.0,89.0,56.0,1.0,137.0,93.83,43.3,,,93143.0,Low
497,49.0,PhD,22.3,,86.0,88.0,,7.0,477.0,25.28,,Unemployed,Manufacturing,85378.0,Medium
499,40.0,Diploma,9.0,Business Analyst,86.5,87.0,78.5,3.0,304.0,49.27,46.47,,Healthcare,,High
500,49.0,Master,0.4,ML Engineer,87.0,76.0,91.0,0.0,472.0,18.13,64.99,Unemployed,Manufacturing,67036.0,Medium
501,54.0,,7.4,Software Engineer,89.0,91.0,83.0,1.0,59.0,3.32,11.46,Student,Healthcare,122801.0,Low
502,29.0,,12.8,Software Engineer,98.0,51.0,75.0,0.0,350.0,11.07,16.23,Employed,,85678.0,High
504,40.0,PhD,15.6,,70.0,96.0,73.0,7.0,362.5,83.0,,,,137545.0,High
505,42.0,Master,2.9,System Admin,85.0,41.0,86.0,2.0,,81.37,42.94,Employed,Retail,136019.0,High
506,52.0,High School,2.1,Business Analyst,52.0,44.0,96.0,2.0,254.0,65.19,27.28,Student,Retail,,Low
507,,,7.9,,,,50.0,6.0,107.0,20.88,66.81,,Healthcare,85001.0,Low
508,,High School,12.1,ML Engineer,,83.0,66.0,,310.0,34.65,35.03,Unemployed,,,High
509,,High School,9.1,System Admin,52.0,80.0,,5.0,481.0,89.28,,,,103403.0,Low
510,37.0,PhD,4.9,Business Analyst,40.0,57.5,70.0,,,59.27,86.32,Student,Healthcare,138579.0,Medium
511,,Diploma,1.8,Data Analyst,67.0,69.0,50.0,,330.0,,23.4,,Manufacturing,93324.0,High
514,36.0,Diploma,0.8,ML Engineer,90.0,,43.0,4.0,,30.33,93.16,Unemployed,Healthcare,,Medium
515,,Diploma,2.5,ML Engineer,59.0,79.0,79.0,2.0,236.0,82.3,,Employed,Manufacturing,40475.0,Low
516,29.0,Master,9.7,Business Analyst,44.0,62.0,,0.0,259.0,,51.99,Employed,Finance,,High
517,58.0,Master,,Software Engineer,46.0,59.0,,6.0,,47.49,84.21,Student,IT,25595.0,Medium
518,36.0,Master,5.9,System Admin,,51.5,94.0,,431.0,1.13,20.38,,,33918.0,High
519,29.0,Bachelor,0.8,Business Analyst,,65.0,51.0,4.0,199.0,,99.84,,Retail,57053.0,Low
520,26.0,Diploma,5.6,Cybersecurity Analyst,51.0,,,5.0,313.0,40.33,31.61,Employed,Education,,High
521,24.0,Bachelor,1.6,Data Analyst,97.0,91.0,,8.5,112.0,13.99,92.41,Employed,Finance,,Low
522,45.0,Master,6.3,ML Engineer,83.0,70.0,93.0,,125.0,58.47,17.25,,Retail,126049.0,Medium
523,31.0,PhD,,Cloud Engineer,89.0,84.0,72.0,5.0,214.0,5.74,24.87,Unemployed,Finance,108733.0,High
525,,High School,5.0,ML Engineer,66.0,84.0,84.0,7.0,338.0,64.91,17.54,Employed,Healthcare,89806.0,High
526,,PhD,5.8,Software Engineer,63.0,,65.0,2.0,79.0,89.25,,Unemployed,Finance,128695.0,Medium
527,22.0,PhD,1.0,Cybersecurity Analyst,64.0,68.0,63.0,,,69.77,39.76,Employed,IT,116622.0,Medium
528,52.0,Diploma,,Business Analyst,55.0,64.0,62.0,3.0,479.0,76.37,26.16,Employed,Retail,105651.0,High
529,29.0,,10.6,Business Analyst,66.0,64.0,47.0,,485.0,,14.39,Student,Finance,84303.0,Medium
530,,High School,,,67.0,89.5,,0.0,320.0,36.97,12.91,Employed,,127161.0,Medium
531,38.0,PhD,5.6,ML Engineer,75.0,82.0,88.5,6.0,173.0,8.93,70.19,,,,Low
532,53.0,Bachelor,,Data Analyst,42.5,59.0,87.0,1.0,185.0,24.77,87.75,Student,Education,130398.0,High
533,40.0,,2.2,System Admin,85.0,82.0,72.0,7.5,287.0,,94.57,Employed,Healthcare,112023.0,High
536,,Master,8.4,Business Analyst,70.0,73.0,,1.0,166.0,,,Unemployed,Education,72638.0,High
537,56.0,Master,,System Admin,57.0,80.0,42.0,3.0,192.0,19.74,,Student,Manufacturing,32197.0,Medium
538,31.0,PhD,,Cybersecurity Analyst,,,65.5,7.0,173.0,,35.82,Student,,119201.0,Medium
539,50.5,PhD,2.1,Business Analyst,,55.0,48.5,6.0,382.0,,66.41,,Manufacturing,110132.0,Low
540,22.0,PhD,3.1,Business Analyst,93.5,94.0,79.0,2.0,336.0,27.74,78.54,Unemployed,Healthcare,,Medium
541,52.0,Master,7.6,ML Engineer,60.0,,99.0,3.0,206.0,94.87,65.28,Student,Manufacturing,85213.0,Low
542,40.0,PhD,3.9,ML Engineer,77.0,85.0,84.0,,341.0,8.9,38.39,,Education,,High
543,46.0,PhD,4.1,,94.0,99.5,49.0,,57.0,4.05,98.65,Student,Retail,119204.0,Low
544,28.0,Master,,Data Analyst,86.0,63.0,84.0,,107.0,,23.95,Employed,,,Low
545,35.0,Master,15.8,Cybersecurity Analyst,97.0,,71.0,6.0,488.5,63.1,24.52,Student,,68602.0,High
547,26.0,,10.8,,48.0,76.0,51.0,,,,70.35,Student,Healthcare,99737.0,Low
548,27.0,Bachelor,,Cloud Engineer,76.0,41.0,69.0,5.0,167.0,34.8,58.99,Student,,119909.0,Low
551,24.0,Diploma,0.2,Business Analyst,68.0,,94.0,5.0,147.0,97.65,99.56,Student,,91149.0,Medium
555,26.0,Bachelor,5.1,ML Engineer,78.0,,59.0,7.0,,6.48,31.51,Employed,Finance,50392.0,High
556,44.0,High School,8.4,Cybersecurity Analyst,41.0,,,4.0,346.0,7.93,86.18,Student,Finance,124384.0,Low
558,22.0,,1.0,Software Engineer,52.5,92.0,,0.0,,1.56,77.92,Unemployed,Education,48921.0,Medium
559,46.0,Diploma,10.4,Data Analyst,84.0,77.0,81.0,,153.0,101.88,,Unemployed,Education,83998.0,Low
560,54.0,High School,,System Admin,83.0,73.0,78.0,2.0,1.0,42.19,,Unemployed,Retail,68430.0,Low
561,55.0,High School,7.0,Data Analyst,59.0,,,1.0,,99.29,90.84,Unemployed,,51342.0,Low
562,36.0,Bachelor,1.2,Business Analyst,93.0,99.0,79.0,4.0,112.0,77.2,27.02,Student,Manufacturing,41642.0,High
563,25.0,High School,,Cybersecurity Analyst,,89.0,77.0,,,,52.0,Employed,,,High
564,18.0,,1.9,,,47.0,,5.0,,65.12,29.59,Student,,138544.0,Medium
565,39.0,PhD,,,,78.0,67.0,7.0,45.0,90.15,73.79,Employed,Manufacturing,108800.0,Low
566,34.0,,3.8,,63.0,84.0,,,270.0,99.43,38.77,Employed,,,High
567,24.0,Bachelor,1.0,ML Engineer,42.0,83.0,,2.0,90.0,,65.55,Unemployed,Retail,93636.0,Medium
568,42.0,Bachelor,4.9,System Admin,,99.0,78.0,,430.0,27.36,13.27,Student,Retail,47715.0,Medium
570,53.0,Bachelor,,,71.0,94.0,43.0,6.0,,92.11,,Employed,,97529.0,Low
572,,Bachelor,4.3,,65.0,76.0,53.0,3.5,110.0,99.21,3.89,Employed,Manufacturing,74956.0,Low
573,36.0,Diploma,7.1,Data Analyst,75.0,47.0,58.0,3.0,,44.14,77.44,Employed,Manufacturing,125600.0,Medium
574,,,,Business Analyst,97.0,45.0,48.0,5.0,31.0,46.53,90.95,Unemployed,,135892.0,High
575,46.5,Bachelor,1.6,ML Engineer,89.5,61.0,52.0,7.0,339.0,31.56,48.33,Employed,Retail,54814.0,Low
576,27.0,PhD,2.4,Data Analyst,,76.0,99.0,3.0,,76.72,,Employed,Finance,54259.0,High
577,43.0,Master,1.3,Data Analyst,52.0,98.0,84.0,5.0,156.0,0.77,74.69,Unemployed,Finance,,Medium
578,,High School,0.2,Business Analyst,,94.0,,,,20.24,,Student,Retail,146060.0,Medium
579,56.0,High School,3.4,Data Analyst,,81.0,49.0,0.0,104.0,,,Student,,94874.0,High
580,20.0,High School,3.9,,,45.0,75.0,3.0,271.0,81.09,79.22,Employed,Healthcare,25288.0,Low
581,30.0,Master,13.7,Cloud Engineer,56.0,52.0,50.0,,305.0,95.29,76.25,Employed,Retail,37737.0,Medium
582,,Diploma,6.2,Business Analyst,,,48.0,,250.0,75.05,17.07,Student,Education,89309.0,Medium
583,37.0,High School,13.6,System Admin,70.0,47.0,62.0,3.0,120.5,57.61,33.1,Unemployed,,126613.0,High
584,45.0,High School,1.6,Cloud Engineer,50.0,64.0,94.0,7.0,434.0,72.91,,,Healthcare,64666.0,Medium
587,56.0,Master,1.8,,86.0,90.5,89.0,,422.0,27.52,71.32,Student,IT,49428.0,High
588,18.0,Master,1.2,Data Analyst,82.5,73.0,58.5,3.0,356.0,,12.65,Student,Finance,113388.0,Medium
589,,Diploma,,ML Engineer,58.0,96.0,83.0,3.0,,60.41,64.68,Student,Manufacturing,,High
590,30.0,PhD,19.5,,44.5,,62.0,7.0,328.0,98.67,89.59,,Manufacturing,55797.0,High
592,,Diploma,11.8,ML Engineer,95.0,81.0,89.0,6.0,468.0,14.45,16.23,Unemployed,IT,32530.0,Low
593,50.0,,,Software Engineer,77.0,,50.0,4.0,411.5,24.98,24.11,Unemployed,,,Medium
594,,,3.9,Software Engineer,,95.0,,0.0,197.5,17.27,,Unemployed,IT,148781.0,Low
595,23.0,,12.3,Cybersecurity Analyst,74.0,72.0,72.0,6.0,329.0,3.41,60.33,Unemployed,,63371.0,Low
596,49.0,High School,2.8,Cybersecurity Analyst,84.0,90.0,84.0,0.0,304.0,96.82,6.19,Unemployed,Finance,40716.0,Low
597,38.0,Bachelor,3.9,Business Analyst,77.0,,,4.5,28.0,,30.39,Unemployed,Healthcare,,Low
598,33.0,Bachelor,,,56.0,97.0,78.0,0.0,140.0,60.5,38.04,Unemployed,Education,,Medium
599,38.0,Master,0.0,,50.0,52.5,74.0,1.0,478.0,8.469999999999999,,Unemployed,,112612.0,Medium
600,,PhD,4.8,,75.0,99.0,53.0,0.0,478.0,48.68,57.96,Student,Manufacturing,107760.0,Medium
601,54.0,,,Cloud Engineer,55.0,96.0,,4.0,228.0,54.42,,Student,Retail,54067.0,High
602,53.0,Master,4.5,Cloud Engineer,81.0,95.0,,0.0,292.0,,2.55,Unemployed,Manufacturing,103547.0,Low
603,54.5,,2.5,,81.0,47.0,,7.0,,95.06,94.2,,Retail,100647.0,High
604,36.0,Bachelor,8.2,System Admin,61.0,98.0,91.0,7.0,480.0,,93.51,,Education,,Medium
605,37.0,Bachelor,2.1,Cybersecurity Analyst,,90.0,68.0,3.0,39.0,,48.98,Student,Healthcare,28131.0,Medium
606,,High School,4.6,ML Engineer,61.0,45.0,,5.0,258.0,54.64,,Employed,Retail,51606.0,Low
607,58.0,,27.7,ML Engineer,91.5,49.0,49.0,4.0,297.0,64.9,17.27,Employed,Retail,114760.0,Medium
609,32.0,,5.2,Cybersecurity Analyst,75.0,,,3.0,260.0,68.1,58.14,Employed,,139917.0,High
610,48.0,High School,5.6,Cloud Engineer,47.0,61.0,74.0,,437.0,24.03,,,Education,114767.0,Medium
611,,High School,9.2,Cybersecurity Analyst,72.0,100.5,,2.0,147.0,21.28,15.96,,Retail,33092.0,Medium
612,,,1.0,Cloud Engineer,,69.0,97.0,,359.0,86.83,55.85,Student,Manufacturing,79217.0,Medium
613,33.0,,0.6,Data Analyst,67.0,89.0,70.0,0.0,342.0,,64.98,Employed,,82313.0,Low
614,40.0,Diploma,1.2,,60.0,,46.0,3.0,425.5,30.72,72.75,Student,Healthcare,106649.0,Low
615,28.0,PhD,6.8,Software Engineer,40.0,61.0,58.0,7.0,57.5,,98.77,Unemployed,Retail,78414.0,Medium
616,29.0,Diploma,9.8,Cloud Engineer,88.0,66.0,77.0,4.0,274.0,29.49,20.86,Employed,,137614.0,Medium
618,49.0,PhD,0.3,Cybersecurity Analyst,46.0,,,7.5,296.0,46.88,80.77,Employed,Retail,75241.0,High
619,,PhD,20.0,Cybersecurity Analyst,,66.0,93.0,2.0,,41.64,78.42,Employed,Finance,,Medium
620,,Master,3.4,Business Analyst,53.0,70.0,51.0,3.0,232.0,65.32,78.89,,,25284.0,High
621,,PhD,3.8,Data Analyst,72.0,89.0,92.0,0.0,155.0,,4.15,Employed,,47815.0,High
