ID,Age,Education_Level,Years_of_Experience,Current_or_Target_Role,Technical_Skill_Score,Soft_Skill_Score,Domain_Knowledge_Score,Certification_Count,Training_Hours_Last_Year,Skill_Gap_Score,Readiness_Score,Employment_Status,Industry,Annual_Salary_USD,Career_Readiness_Level
192,36,PhD,0.4,Software Engineer,"{""v"": 56}",93,?,6,80,20.2,34.32,deyolpmE,IT,102073,NULL
193,"{""v"": 19}",High School,4.6,QnVzaW5lc3MgQW5hbHlzdA==,80,47,60,Val_6,"{""v"": 166}",29.44,46.9,VW5lbXBsb3llZA==,Healthcare,nan,TG93
194,43,High School,,,42,,MISSING,3,178,88.5,30.74,RW1wbG95ZWQ=,Manufacturing,76455,Low
195,49,PhD,6.4,ML Engineer,97,47-52,nan,5-10,95-100,74.51,11.13,Employed,UmV0YWls,67869,TG93
0xc4,23-28,SGlnaCBTY2hvb2w=,4.0,Q3liZXJzZWN1cml0eSBBbmFseXN0,Val_73,74-79,96,2,387,48.94,Val_72.02,RW1wbG95ZWQ=,SVQ=,144029,High
197,49,NULL,1.3,tsylanA ataD,68,nan,94,4,490,,97.69,U3R1ZGVudA==,Manufacturing,NULL,Medium
198,21,Diploma,Val_7.9,,83-88,98,"{""v"": 52}",3,Val_28,nan,MISSING,Unemployed,Education,58246 USD,MISSING
0xc7,28-33,nan,6.0,nan,Val_96,Val_97,64,3,Val_382,94.65,Val_91.9,Unemployed,?,?,?
200,nan,High School,4.9,Q3liZXJzZWN1cml0eSBBbmFseXN0,MISSING,63,82,0,11,33.49,Val_85.3,NULL,nan,NULL,nan
201,55,Diploma,1.2,Data Analyst,64,52,Val_92,6,Val_494,66.56,,NULL,MISSING,48344,nan
202,?,Bachelor,6.1,QnVzaW5lc3MgQW5hbHlzdA==,50,,MISSING,,"{""v"": 55}",nan,48.43-53.43,Employed,IT,$33049,Low
203,"{""v"": 22}",PhD,3.9,TUwgRW5naW5lZXI=,64,62,63,MISSING,296,4.46,81.78,Employed,Retail,37337,High
204,,High School,3.8,reenignE erawtfoS,52,99,MISSING,7,482,,Val_76.89,Unemployed,RmluYW5jZQ==,123037 USD,TWVkaXVt
205,,Diploma,MISSING,Q2xvdWQgRW5naW5lZXI=,42,60,99,?,,67.69,99.82,Student,MISSING,125567,TG93
0xce,39,Bachelor,0.7,Cybersecurity Analyst,97-102,"{""v"": 74}",MISSING,,492,26.26,25.64,MISSING,MISSING,?,SGlnaA==
207,28,TWFzdGVy,MISSING,U3lzdGVtIEFkbWlu,59,74,63,NULL,?,58.17,39.54,nan,Retail,82596,Low
208,33,NULL,1.4,U29mdHdhcmUgRW5naW5lZXI=,60,75,"{""v"": 67}",3,40,nan,,Student,NULL,26108,nan
209,50,?,3.4,TUwgRW5naW5lZXI=,86,NULL,?,4-9,401,80.62,"{""v"": 0.5}",NULL,Finance,MISSING,TG93
210,26-31,Diploma,nan,System Admin,"{""v"": 88}",50,43,5,390,80.66,42.18,Student,RmluYW5jZQ==,85751 USD,High
0xd3,"{""v"": 23}",PhD,Val_6.2,ML Engineer,83,69,?,Val_5,491,99.35-104.35,35.49,RW1wbG95ZWQ=,Healthcare,112083,Low
212,33,MISSING,2.6,Cybersecurity Analyst,54,"{""v"": 41}",86,Val_2,Val_464,24.37,92.35,NULL,NULL,102130,NULL
213,,UGhE,0.5,,47,42,97,5,"{""v"": 430}",7.83,28.31,tnedutS,Retail,38030,Medium
214,20,QmFjaGVsb3I=,6.4,Cloud Engineer,Val_85,78-83,48,Val_1,374-379,86.36,3.3,Unemployed,Finance,47663,nan
215,37,QmFjaGVsb3I=,1.0,Cloud Engineer,98,45,90,NULL,nan,Val_45.35,18.01,NULL,Retail,nan,SGlnaA==
216,53,Diploma,nan,Q2xvdWQgRW5naW5lZXI=,78,"{""v"": 98}",63,2,284,Val_24.92,24.92,Employed,Retail,94949,Low
217,36,Diploma,3.5,reenignE LM,94,84-89,MISSING,?,317,59.55,87.7,Unemployed,SGVhbHRoY2FyZQ==,90806,Medium
218,43,PhD,"{""v"": 4.0}",Cybersecurity Analyst,Val_92,44,84,"{""v"": 7}",,67.42,89.19,Student,Healthcare,nan,Low
219,"{""v"": 20}",?,1.7-6.7,TUwgRW5naW5lZXI=,?,70,63,"{""v"": 6}",157,Val_82.6,60.53,Unemployed,Finance,39487,High
220,36,nan,3.1,MISSING,57,58-63,MISSING,3,"{""v"": 456}",85.97,Val_97.59,Unemployed,RmluYW5jZQ==,?,High
0xdd,37,SGlnaCBTY2hvb2w=,0.3,TUwgRW5naW5lZXI=,47,,58-63,"{""v"": 5}","{""v"": 10}",Val_64.02,3.51,RW1wbG95ZWQ=,Finance,76270,muideM
222,49,loohcS hgiH,0.9,System Admin,49,Val_80,86-91,7,,72.09,93.49,Unemployed,Healthcare,42523,TG93
223,24,High School,4.6,,NULL,68,76,2,370,Val_34.31,7.77,VW5lbXBsb3llZA==,Healthcare,115734,SGlnaA==
224,"{""v"": 58}",Bachelor,0.0,?,93,73,54,nan,208,nan,MISSING,RW1wbG95ZWQ=,UmV0YWls,NULL,
0xe1,50,Bachelor,1.0,TUwgRW5naW5lZXI=,,64,44,1-6,282,95.89-100.89,79.61,Unemployed,MISSING,33589,?
226,57,SGlnaCBTY2hvb2w=,Val_4.9,Business Analyst,95,"{""v"": 43}",MISSING,?,345,70.41,56.85,RW1wbG95ZWQ=,nan,122102,Low
227,56,High School,1.3,Business Analyst,,,44,3,49-54,21.82,93.32,Unemployed,TI,$134034,Medium
228,"{""v"": 35}",?,8.5,nimdA metsyS,Val_58,71,"{""v"": 81}","{""v"": 5}",72,85.55,9.95,MISSING,IT,59052,SGlnaA==
0xe5,57,PhD,2.5,Cloud Engineer,?,81,44,"{""v"": 6}",Val_158,Val_97.41,"{""v"": 26.44}",Employed,UmV0YWls,143973,High
0xe6,Val_18,retsaM,6.3,tsylanA ataD,48,MISSING,54,7,36-41,40.35-45.35,83.94-88.94,Student,Education,125156 USD,TWVkaXVt
0xe7,28,Diploma,10.8,Data Analyst,90,60,?,Val_7,"{""v"": 413}",7.57,81.39,Student,TI,$99607,Medium
232,45,SGlnaCBTY2hvb2w=,3.0,QnVzaW5lc3MgQW5hbHlzdA==,67,,94,1-6,Val_403,76.58,?,Employed,SVQ=,121671 USD,High
0xe9,42,NULL,5.6-10.6,RGF0YSBBbmFseXN0,?,"{""v"": 50}",59,7,280,96.53,86.71-91.71,Unemployed,erachtlaeH,nan,nan
0xea,Val_40,nan,9.3,Cloud Engineer,70,48,98,MISSING,Val_28,Val_35.6,"{""v"": 51.4}",Student,MISSING,36455,High
235,NULL,High School,1.4,QnVzaW5lc3MgQW5hbHlzdA==,"{""v"": 87}",58,68,2,"{""v"": 314}",40.01,NULL,Employed,IT,35342,TWVkaXVt
0xec,47,SGlnaCBTY2hvb2w=,10.8,U29mdHdhcmUgRW5naW5lZXI=,?,42,58,Val_3,115-120,MISSING,10.28,,Manufacturing,$35664,?
237,59,SGlnaCBTY2hvb2w=,MISSING,U3lzdGVtIEFkbWlu,MISSING,87,93,4,81,75.12,Val_20.4,Employed,RmluYW5jZQ==,22772,?
238,,MISSING,0.3,U3lzdGVtIEFkbWlu,,75,46,Val_6,380,"{""v"": 96.14}",58.26,Employed,Finance,97716,nan
239,nan,RGlwbG9tYQ==,NULL,Cybersecurity Analyst,nan,58,MISSING,4,197,16.85,5.68,Unemployed,noitacudE,$137787,nan
0xf0,33,Diploma,0.6,Business Analyst,97,68,43,6,236,68.85,46.45,Unemployed,RWR1Y2F0aW9u,140442,Medium
241,43,Bachelor,10.9,MISSING,Val_51,77,nan,7,303,MISSING,69.52,Student,UmV0YWls,$94281,nan
242,MISSING,PhD,MISSING,Business Analyst,77,83,nan,Val_2,,"{""v"": 69.74}",Val_33.02,deyolpmE,TI,$102921,Low
0xf3,?,PhD,2.3,?,54,94,?,4,143,27.01,,U3R1ZGVudA==,?,?,TG93
244,MISSING,Diploma,13.9,Q2xvdWQgRW5naW5lZXI=,nan,92-97,73-78,Val_4,438-443,NULL,28.5,Employed,Finance,24757,?
0xf5,22-27,QmFjaGVsb3I=,4.1,System Admin,68,?,97-102,0,137,"{""v"": 93.15}",85.93,RW1wbG95ZWQ=,TWFudWZhY3R1cmluZw==,133787,High
246,nan,PhD,"{""v"": 13.1}",Business Analyst,"{""v"": 93}",90,"{""v"": 73}",3,MISSING,"{""v"": 39.34}",nan,tnedutS,Retail,73590,Low
0xf7,49,QmFjaGVsb3I=,3.1,nimdA metsyS,47,93,?,?,379,59.57,"{""v"": 29.62}",VW5lbXBsb3llZA==,,26909,SGlnaA==
0xf8,26,nan,20.3,Q3liZXJzZWN1cml0eSBBbmFseXN0,?,74,95,"{""v"": 6}",60,Val_41.06,40.71,NULL,Education,60632 USD,TWVkaXVt
249,58,SGlnaCBTY2hvb2w=,15.5,TUwgRW5naW5lZXI=,93-98,99,nan,3-8,73,41.01,38.4,MISSING,ecnaniF,143531,nan
250,52,PhD,0.1,Business Analyst,?,77,60,1,451,MISSING,NULL,MISSING,NULL,71269,MISSING
251,36,Bachelor,Val_2.6,Software Engineer,69,94,84-89,1-6,Val_174,Val_39.33,Val_97.51,VW5lbXBsb3llZA==,Healthcare,145698,NULL
252,33,High School,NULL,Q2xvdWQgRW5naW5lZXI=,"{""v"": 72}",74,45-50,5,451-456,76.76,78.38,Unemployed,?,63524,Low
0xfd,20,Diploma,"{""v"": 8.4}",System Admin,75,97,NULL,2,nan,41.19,6.56,RW1wbG95ZWQ=,Retail,123297 USD,Low
0xfe,"{""v"": 37}",Master,1.2-6.2,NULL,60-65,52,75,0,353,78.57,41.79,Employed,IT,48904,SGlnaA==
0xff,41,?,10.8,reenignE duolC,74,"{""v"": 74}",54,"{""v"": 6}",10,82.98,17.49,deyolpmenU,NULL,111936,NULL
0x100,50,DhP,1.1-6.1,Software Engineer,55,Val_66,?,3,143,34.26,60.38,Employed,TWFudWZhY3R1cmluZw==,nan,hgiH
257,41,Bachelor,"{""v"": 13.8}",System Admin,49,"{""v"": 50}",,3-8,261,58.92,3.24,Student,Retail,122171 USD,hgiH
258,28,RGlwbG9tYQ==,Val_0.4,tsylanA ssenisuB,Val_83,?,,6,469,14.6,"{""v"": 79.1}",Unemployed,Finance,68825,TG93
259,NULL,Diploma,Val_14.6,Business Analyst,40,65,,5,462,7.17,73.4,U3R1ZGVudA==,TWFudWZhY3R1cmluZw==,37402,High
260,53,PhD,Val_0.4,ML Engineer,MISSING,54,47-52,1,75,64.06,70.86,Student,Retail,140046,SGlnaA==
261,MISSING,PhD,,U29mdHdhcmUgRW5naW5lZXI=,71,53,45,0-5,235,33.07-38.07,1.27,Student,RWR1Y2F0aW9u,54465,Medium
262,57,Bachelor,4.2,nan,Val_79,70,Val_78,,MISSING,73.45,74.92,Unemployed,Retail,69387,Low
263,,?,"{""v"": 1.0}",Data Analyst,56,MISSING,nan,3,"{""v"": 26}",15.47,NULL,Student,Finance,42683,High
264,52,TWFzdGVy,,,45-50,71,54,5,485,22.69,MISSING,deyolpmE,IT,121354,?
265,"{""v"": 42}",SGlnaCBTY2hvb2w=,0.9,TUwgRW5naW5lZXI=,44,51,86,7,242,39.75-44.75,"{""v"": 15.2}",Employed,TWFudWZhY3R1cmluZw==,MISSING,Medium
266,52-57,Bachelor,MISSING,QnVzaW5lc3MgQW5hbHlzdA==,Val_80,48,72,3,Val_343,nan,22.8,Unemployed,Healthcare,84480 USD,SGlnaA==
0x10b,NULL,loohcS hgiH,4.7-9.7,Data Analyst,66,?,83,1,?,"{""v"": 12.08}",89.06,Employed,UmV0YWls,97393,Medium
268,46-51,UGhE,1.2,U29mdHdhcmUgRW5naW5lZXI=,73,42,45-50,0-5,441-446,73.3,13.7,MISSING,,$52101,NULL
269,35-40,Master,MISSING,Cybersecurity Analyst,40-45,51,56,2,495,95.93,"{""v"": 44.35}",Employed,ecnaniF,125928,Medium
270,"{""v"": 35}",Master,6.7-11.7,Business Analyst,"{""v"": 77}",NULL,98-103,MISSING,431,5.89,15.79,MISSING,nan,$79119,Low
271,?,TWFzdGVy,0.5,Business Analyst,"{""v"": 94}",60-65,?,,NULL,84.88,57.76,MISSING,,$69931,TG93
272,52,RGlwbG9tYQ==,3.0,Cloud Engineer,71,"{""v"": 96}",49,1,"{""v"": 109}",76.83,87.19-92.19,deyolpmE,Manufacturing,143609 USD,nan
273,33,PhD,"{""v"": 1.7}",Cloud Engineer,72,69,Val_48,6-11,NULL,53.75,?,tnedutS,nan,$85745,Low
274,Val_58,RGlwbG9tYQ==,2.7,System Admin,98,"{""v"": 73}","{""v"": 73}",7,"{""v"": 397}",61.81,56.32,,Manufacturing,116320,Medium
275,"{""v"": 53}",Diploma,9.0,Cloud Engineer,95,41,42,7,8,72.94,?,Employed,,34687,Low
276,50,,19.3,Cybersecurity Analyst,80,nan,62,,157,11.81,68.48,Unemployed,?,?,hgiH
277,21-26,Diploma,nan,Cybersecurity Analyst,94-99,"{""v"": 97}",67,,105-110,?,nan,VW5lbXBsb3llZA==,Finance,?,NULL
278,50,UGhE,,?,"{""v"": 96}",46,60,Val_1,NULL,32.93-37.93,45.27,VW5lbXBsb3llZA==,SGVhbHRoY2FyZQ==,55298 USD,Medium
279,MISSING,PhD,1.1,RGF0YSBBbmFseXN0,58,77,"{""v"": 40}",3,375,10.62,MISSING,Student,,67120,SGlnaA==
0x118,Val_38,Diploma,"{""v"": 10.3}",ML Engineer,54-59,74,44,2,nan,39.44,34.74,Unemployed,Healthcare,148264,woL
281,Val_37,PhD,10.6,U29mdHdhcmUgRW5naW5lZXI=,49,54,NULL,6-11,402,85.32,26.67,MISSING,MISSING,61974,MISSING
0x11a,25,High School,?,U3lzdGVtIEFkbWlu,"{""v"": 81}",99,90,6,491,93.55,15.92,Employed,Finance,98650,Low
283,24,Diploma,2.0,Cybersecurity Analyst,65-70,nan,63,NULL,218,13.12,Val_73.19,Student,RmluYW5jZQ==,$93014,hgiH
284,20,?,5.5,nimdA metsyS,58,Val_42,?,MISSING,485-490,88.79-93.79,,Unemployed,Healthcare,85891 USD,Low
0x11d,34,Master,2.1,,,76,87,MISSING,183,93.91-98.91,58.85,Unemployed,Retail,?,TG93
286,50,nan,11.7,Data Analyst,?,40,96,3,394,?,"{""v"": 38.65}",Unemployed,TWFudWZhY3R1cmluZw==,116697,Medium
287,NULL,PhD,,ML Engineer,47,"{""v"": 70}",73,,"{""v"": 346}",nan,60.98-65.97999999999999,nan,SGVhbHRoY2FyZQ==,$120380,Low
288,Val_39,retsaM,2.2,Software Engineer,?,97,49-54,6,nan,45.48,NULL,RW1wbG95ZWQ=,Education,65392 USD,Low
289,39-44,High School,17.9,U3lzdGVtIEFkbWlu,50,41,"{""v"": 53}",3,474,"{""v"": 8.23}",4.68,Employed,Retail,,
290,47,TWFzdGVy,nan,,,89,80,NULL,392,52.67,"{""v"": 38.97}",Student,nan,50824 USD,MISSING
291,55,Diploma,7.1,Software Engineer,Val_81,nan,57,0,440,1.24,Val_56.47,U3R1ZGVudA==,Retail,132073 USD,TWVkaXVt
292,55,TWFzdGVy,16.1,,92,83,75,1,Val_133,69.69-74.69,Val_85.47,MISSING,Retail,61443,
0x125,MISSING,QmFjaGVsb3I=,2.8,Q2xvdWQgRW5naW5lZXI=,44,88,74,Val_0,243,81.67,11.98,deyolpmE,TWFudWZhY3R1cmluZw==,119996,hgiH
294,44,MISSING,0.2,Business Analyst,50,"{""v"": 47}",46,2-7,,58.69,Val_39.4,Unemployed,Retail,122436,NULL
0x127,44-49,High School,"{""v"": 23.5}",Business Analyst,55,"{""v"": 49}",65,3-8,?,21.49,39.03,Employed,Healthcare,64625,Medium
0x128,,Master,NULL,?,96,NULL,,7,nan,91.69,Val_85.58,Student,Manufacturing,119037 USD,SGlnaA==
297,38,Bachelor,16.9,nan,74,53,96,2,"{""v"": 56}",10.98,87.52,deyolpmenU,Manufacturing,55938,Low
298,47,Diploma,3.2,Cybersecurity Analyst,MISSING,Val_83,67,Val_0,281,Val_71.89,39.12,Employed,TWFudWZhY3R1cmluZw==,51352,SGlnaA==
299,50,Master,0.9,RGF0YSBBbmFseXN0,Val_50,68,59,7,?,70.75,37.41-42.41,VW5lbXBsb3llZA==,TWFudWZhY3R1cmluZw==,113290,Low
0x12c,"{""v"": 45}",,nan,Cloud Engineer,75,?,,,?,"{""v"": 73.73}",48.37,MISSING,RWR1Y2F0aW9u,147287 USD,muideM
301,50,QmFjaGVsb3I=,"{""v"": 3.2}",Software Engineer,"{""v"": 69}",79,48,"{""v"": 2}","{""v"": 439}","{""v"": 5.08}",63.9-68.9,RW1wbG95ZWQ=,IT,65313,TG93
302,22,Master,nan,Q2xvdWQgRW5naW5lZXI=,89,52,"{""v"": 96}",,NULL,nan,98.44,Student,SVQ=,28140,Low
303,36,TWFzdGVy,3.1,Cybersecurity Analyst,42-47,?,63-68,"{""v"": 4}",Val_476,?,75.44,Employed,Manufacturing,76005 USD,TG93
0x130,21,Diploma,?,ML Engineer,77,77,87,?,nan,56.08,89.57,U3R1ZGVudA==,gnirutcafunaM,$92674,Medium
305,52,,nan,ML Engineer,91,78,54,4,nan,36.34,"{""v"": 30.91}",Employed,,35783 USD,Low
0x132,34,QmFjaGVsb3I=,5.2,Software Engineer,63,nan,86,3,129,17.81,76.46,RW1wbG95ZWQ=,RmluYW5jZQ==,$30509,Low
0x133,"{""v"": 45}",TWFzdGVy,2.6,QnVzaW5lc3MgQW5hbHlzdA==,44,94,97-102,0,nan,39.95,NULL,U3R1ZGVudA==,ecnaniF,$39553,Medium
308,"{""v"": 47}",nan,5.9-10.9,System Admin,52-57,68,72,4-9,?,98.74,36.39,nan,gnirutcafunaM,?,Low
309,46,rolehcaB,7.8,ML Engineer,82,Val_93,48,?,?,Val_31.49,63.44,U3R1ZGVudA==,Manufacturing,25677,NULL
310,23,SGlnaCBTY2hvb2w=,"{""v"": 2.3}",nan,61,51,nan,5,177,MISSING,78.87-83.87,Unemployed,Finance,145577,Medium
311,52-57,amolpiD,3.2,Data Analyst,MISSING,MISSING,90,0,272,2.67,4.76,RW1wbG95ZWQ=,Finance,78510,High
312,58-63,,5.1,Cybersecurity Analyst,"{""v"": 62}",55,99,Val_5,MISSING,"{""v"": 86.52}",Val_39.36,Employed,Healthcare,MISSING,
0x139,54,High School,NULL,MISSING,"{""v"": 83}",89,55,1,55,74.43,46.23,Employed,noitacudE,$115130,muideM
0x13a,41-46,High School,MISSING,RGF0YSBBbmFseXN0,53-58,,59,4,111,68.37,,U3R1ZGVudA==,Education,,NULL
0x13b,46,rolehcaB,3.4,Software Engineer,Val_55,Val_99,?,MISSING,127,Val_38.75,36.17,U3R1ZGVudA==,MISSING,130126,Medium
0x13c,,SGlnaCBTY2hvb2w=,1.5-6.5,reenignE erawtfoS,MISSING,NULL,99,MISSING,MISSING,29.95,Val_26.6,RW1wbG95ZWQ=,nan,103318 USD,MISSING
317,52-57,High School,12.2,nan,81-86,46,MISSING,MISSING,416,17.06-22.06,Val_55.73,VW5lbXBsb3llZA==,Healthcare,26813 USD,Medium
0x13e,Val_50,UGhE,3.4,MISSING,55,97,94,3,49,45.73,28.67,deyolpmenU,TWFudWZhY3R1cmluZw==,$136175,Medium
319,38,TWFzdGVy,7.3,Cloud Engineer,45,,86,6,NULL,Val_93.08,28.59,Unemployed,Healthcare,96172 USD,
320,49,PhD,Val_0.2,ML Engineer,48-53,nan,93,5,462,nan,MISSING,NULL,Education,NULL,Medium
321,40,Master,"{""v"": 2.4}",U3lzdGVtIEFkbWlu,Val_90,80-85,?,?,89-94,99.4,"{""v"": 10.34}",RW1wbG95ZWQ=,Education,41628,
322,50,High School,?,ML Engineer,67,55,55,5,421,17.6,27.8,?,MISSING,27722,?
323,20,Master,2.5,U3lzdGVtIEFkbWlu,nan,?,NULL,4,453,MISSING,"{""v"": 46.31}",Unemployed,UmV0YWls,132816,Low
324,35,PhD,Val_7.9,Data Analyst,82,"{""v"": 92}",92,0-5,6,23.26,53.7,Student,IT,?,Low
325,42-47,Diploma,13.1,Q3liZXJzZWN1cml0eSBBbmFseXN0,89,88,"{""v"": 89}",0,nan,41.89,,VW5lbXBsb3llZA==,TWFudWZhY3R1cmluZw==,$85149,Medium
326,Val_59,NULL,MISSING,Cloud Engineer,58,78,69-74,1,314,88.32,57.49,VW5lbXBsb3llZA==,noitacudE,nan,SGlnaA==
0x147,Val_48,Master,"{""v"": 0.6}",reenignE duolC,98,Val_79,MISSING,4,?,?,Val_69.68,Student,erachtlaeH,49797,Medium
328,20-25,MISSING,1.8,Cloud Engineer,79,52,72,1-6,47,,38.33,MISSING,nan,97168,MISSING
329,Val_57,QmFjaGVsb3I=,5.4,ML Engineer,66,51-56,80,4,MISSING,13.56-18.560000000000002,92.32,deyolpmE,Finance,44007,Medium
330,MISSING,nan,"{""v"": 1.1}",Q2xvdWQgRW5naW5lZXI=,54,79,MISSING,Val_0,?,Val_44.94,,Employed,Manufacturing,106314,TWVkaXVt
331,49,retsaM,,ML Engineer,?,43,Val_80,nan,Val_337,Val_66.55,71.23,U3R1ZGVudA==,Healthcare,146582,SGlnaA==
0x14c,39,SGlnaCBTY2hvb2w=,Val_15.4,QnVzaW5lc3MgQW5hbHlzdA==,80,76-81,"{""v"": 65}",5,147,55.82,1.87,VW5lbXBsb3llZA==,SVQ=,104190,Low
333,MISSING,?,2.0,NULL,?,56,45-50,3,62,99.52-104.52,73.28,?,UmV0YWls,91764 USD,SGlnaA==
334,19,RGlwbG9tYQ==,2.7,?,60,nan,60,2,336,NULL,Val_34.04,Employed,,137548,TG93
335,nan,retsaM,1.6,RGF0YSBBbmFseXN0,"{""v"": 92}",86,85,7,249,NULL,Val_97.0,Student,Healthcare,MISSING,Low
336,59,PhD,MISSING,nan,93-98,?,61,"{""v"": 2}",NULL,91.66,Val_70.04,?,IT,148897,
337,nan,Bachelor,16.6,Cybersecurity Analyst,89,72,nan,2,92,94.8-99.8,,Student,TWFudWZhY3R1cmluZw==,,
338,"{""v"": 43}",NULL,1.1,Data Analyst,40,50,NULL,NULL,"{""v"": 74}",82.15-87.15,64.99-69.99,U3R1ZGVudA==,Healthcare,149678,Medium
339,34,UGhE,NULL,Cybersecurity Analyst,Val_56,96,83,1-6,65,75.55,50.98,U3R1ZGVudA==,ecnaniF,111418 USD,Medium
340,57,,Val_5.1,System Admin,NULL,MISSING,81,3,457,59.55,MISSING,VW5lbXBsb3llZA==,RmluYW5jZQ==,MISSING,NULL
341,?,nan,1.3,reenignE LM,52,70,"{""v"": 80}",2,nan,44.46,,Employed,RmluYW5jZQ==,52081,TG93
342,NULL,QmFjaGVsb3I=,6.3-11.3,RGF0YSBBbmFseXN0,,88,91,2,208,65.34,54.76,MISSING,Retail,$149308,Low
0x157,56,Diploma,5.7-10.7,Cloud Engineer,72,46,NULL,4,231,"{""v"": 0.43}",1.43,Unemployed,SVQ=,$28372,Medium
344,nan,QmFjaGVsb3I=,15.5,RGF0YSBBbmFseXN0,NULL,NULL,73-78,Val_6,239,30.97,12.82,deyolpmE,SVQ=,MISSING,MISSING
345,NULL,High School,"{""v"": 3.1}",Software Engineer,"{""v"": 73}",64-69,,"{""v"": 2}",395,"{""v"": 29.02}",76.99,RW1wbG95ZWQ=,RWR1Y2F0aW9u,$140644,hgiH
0x15a,43,Diploma,2.4,Business Analyst,88,"{""v"": 46}","{""v"": 91}",1-6,51,MISSING,MISSING,MISSING,nan,$57558,Medium
347,52,Bachelor,nan,Q2xvdWQgRW5naW5lZXI=,92,96,48,5,NULL,"{""v"": 80.08}",nan,MISSING,Finance,$131743,High
348,42,SGlnaCBTY2hvb2w=,2.3,MISSING,MISSING,81,89,6,?,52.54,9.72-14.72,Student,Education,$52970,TG93
349,41-46,UGhE,0.2,ML Engineer,60,nan,99,Val_3,291,MISSING,"{""v"": 61.35}",deyolpmenU,Healthcare,?,
350,Val_30,PhD,1.3,?,NULL,94,Val_75,MISSING,209,51.27,66.09,Student,Finance,MISSING,High
351,nan,?,0.6,U29mdHdhcmUgRW5naW5lZXI=,93,95,91,1,162,53.52,67.48,Employed,Retail,?,woL
352,53,PhD,10.6,Cybersecurity Analyst,62-67,95,41,Val_6,300,56.53,21.81,Unemployed,UmV0YWls,$85859,Low
0x161,"{""v"": 37}",Diploma,0.3,Q2xvdWQgRW5naW5lZXI=,nan,"{""v"": 74}",43,Val_3,170,Val_75.55,76.88,Student,Education,MISSING,woL
354,18,UGhE,2.3-7.3,Business Analyst,50,78,?,Val_5,nan,NULL,71.29,Unemployed,Finance,32606 USD,Medium
0x163,25,Diploma,1.2,reenignE erawtfoS,,MISSING,?,NULL,255,75.28-80.28,77.16,Unemployed,erachtlaeH,86096,High
356,33,?,5.2,Cloud Engineer,Val_87,"{""v"": 94}",44,3,343,82.91,81.92,Student,Education,88680,High
357,Val_31,Bachelor,2.0,System Admin,89,41,42,,87,MISSING,53.91,U3R1ZGVudA==,Finance,NULL,
358,29,PhD,0.1,Data Analyst,58,67,MISSING,3,355,25.79,54.27,Unemployed,Finance,139899,Medium
359,40,nan,11.2-16.2,Cloud Engineer,53-58,?,93,1,99-104,3.02,95.01,deyolpmenU,SGVhbHRoY2FyZQ==,$30940,Low
360,32,PhD,5.1-10.1,,46-51,70,87-92,0,155,97.98,50.97,Student,nan,66638,Low
361,?,TWFzdGVy,MISSING,Software Engineer,71,91,65,2,458,28.16-33.16,10.37,U3R1ZGVudA==,Manufacturing,MISSING,?
362,51,UGhE,5.7-10.7,Cloud Engineer,87,"{""v"": 51}",60,6,Val_10,"{""v"": 57.43}",9.62,VW5lbXBsb3llZA==,,$113501,Medium
0x16b,19,Diploma,NULL,System Admin,49,Val_98,86,3,381,11.18,55.03,,RmluYW5jZQ==,MISSING,Medium
364,"{""v"": 49}",UGhE,16.6,RGF0YSBBbmFseXN0,NULL,nan,49,1,477,22.93,94.49,Unemployed,Manufacturing,nan,Medium
365,40,,?,Q2xvdWQgRW5naW5lZXI=,83,?,76-81,NULL,nan,57.48,nan,Student,Manufacturing,144915,Low
0x16e,39,PhD,1.3-6.3,NULL,?,NULL,Val_90,2-7,429-434,Val_44.06,Val_97.72,Employed,Manufacturing,118040,High
367,42,,Val_0.2,MISSING,Val_40,88,78,4,?,nan,59.74,Unemployed,UmV0YWls,87227,?
368,MISSING,Bachelor,0.3,?,46,79,46,0,39-44,98.0,Val_57.81,U3R1ZGVudA==,nan,29396,High
0x171,,QmFjaGVsb3I=,0.3-5.3,System Admin,NULL,Val_99,85,6,16,1.62,83.47-88.47,Employed,UmV0YWls,35225,NULL
0x172,59,?,0.2,NULL,92-97,?,nan,nan,Val_369,94.38-99.38,MISSING,Unemployed,?,122708,High
371,23,Diploma,MISSING,Cloud Engineer,Val_51,94,80,2,285,Val_44.7,90.35,U3R1ZGVudA==,Manufacturing,141673,High
372,32,Master,9.4,System Admin,nan,57-62,45,3,"{""v"": 96}","{""v"": 88.52}",69.35,tnedutS,MISSING,93869,MISSING
373,54,RGlwbG9tYQ==,"{""v"": 2.1}",Business Analyst,83,77,Val_50,"{""v"": 7}","{""v"": 483}",67.42,11.63-16.630000000000003,Employed,Finance,67278,Medium
374,nan,QmFjaGVsb3I=,NULL,U29mdHdhcmUgRW5naW5lZXI=,"{""v"": 51}",42,69,6,75-80,66.55,?,RW1wbG95ZWQ=,UmV0YWls,,TG93
375,25,Diploma,0.5-5.5,Software Engineer,"{""v"": 77}",67,85,0,137,65.52,50.7,VW5lbXBsb3llZA==,?,72666,Low
376,22,?,0.0,Cloud Engineer,50,67,96,1,,14.25,?,Unemployed,UmV0YWls,126562,High
377,56,MISSING,15.2,nimdA metsyS,89,58,NULL,4-9,NULL,?,NULL,Employed,MISSING,nan,Medium
